RDC,RDC_NAME,RDC_LAT,RDC_LGT,CUSTOMER,WEIGHT,CUSTOMER_LGT,CUSTOMER_LAT,CUSTOMER_NAME,TYPE,Vehicle
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,894,5836.3434400146425,94.362348,29.654693,LinZhi,Normal,
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,895,347.3258731965236,97.178452,31.136875,ChangDu,Normal,
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,939,20000.02317377684,104.92667,33.39189,LongNan,Normal,
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,941,6344.346288885157,102.91102,34.98327,GanNanZhou,Normal,
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,973,1470.5130724512285,102.019988,35.517744,Huang,Normal,
28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,975,783.4605587427751,100.242143,34.4736,GuoLuoZangZuZhiZhou,Normal,
572,HuZhou,30.867198,120.102398,21,11426247.51325264,121.472644,31.231706,ShangHai,Normal,
572,HuZhou,30.867198,120.102398,25,2489368.4105552915,118.767413,32.041544,NanJing,Normal,
572,HuZhou,30.867198,120.102398,510,1636434.0153854068,120.301663,31.574729,WuXi,Normal,
572,HuZhou,30.867198,120.102398,511,277164.80556124914,119.452753,32.204402,ZhenJiang,Normal,
572,HuZhou,30.867198,120.102398,512,4546994.153127763,120.619585,31.299379,SuZhou,Normal,
572,HuZhou,30.867198,120.102398,513,945756.4748976361,120.864608,32.016212,NanTong,Normal,
572,HuZhou,30.867198,120.102398,514,371417.0731104368,119.421003,32.393159,YangZhou,Normal,
572,HuZhou,30.867198,120.102398,515,409411.55071141105,120.139998,33.377631,YanCheng,Normal,
572,HuZhou,30.867198,120.102398,517,463116.98276293994,119.021265,33.597506,HuaiAn,Normal,
572,HuZhou,30.867198,120.102398,519,1243293.048666418,119.946973,31.772752,ChangZhou,Normal,
572,HuZhou,30.867198,120.102398,523,470542.3319294119,119.92554,32.45546,,Normal,
572,HuZhou,30.867198,120.102398,550,153866.981135749,118.316264,32.303627,ChuZhou,Normal,
572,HuZhou,30.867198,120.102398,551,1539907.9997951519,117.283042,31.86119,HeFei,Normal,
572,HuZhou,30.867198,120.102398,553,412028.3607940985,118.376451,31.326319,WuHu,Normal,
572,HuZhou,30.867198,120.102398,555,100827.74756235704,118.507906,31.689362,MaAnShan,Normal,
572,HuZhou,30.867198,120.102398,556,103327.36867930507,117.043551,30.50883,AnQing,Normal,
572,HuZhou,30.867198,120.102398,559,65212.6605788573,118.317325,29.709239,HuangShan,Normal,
572,HuZhou,30.867198,120.102398,562,40143.144489787264,117.816576,30.929935,TongLing,Normal,
572,HuZhou,30.867198,120.102398,563,108098.15743870624,118.757995,30.945667,XuanCheng,Normal,
572,HuZhou,30.867198,120.102398,566,34095.0738602565,117.489157,30.656037,ChiZhou,Normal,
572,HuZhou,30.867198,120.102398,570,139470.28499905433,118.87263,28.941708,QuZhou,Normal,
572,HuZhou,30.867198,120.102398,571,5345652.961669466,120.153576,30.287459,HangZhou,Normal,
572,HuZhou,30.867198,120.102398,572,470973.2657270311,120.102398,30.867198,HuZhou,Normal,
572,HuZhou,30.867198,120.102398,573,1236431.6313106094,120.750865,30.762653,JiaXing,Normal,
572,HuZhou,30.867198,120.102398,574,2714701.765273061,121.549792,29.868388,NingBo,Normal,
572,HuZhou,30.867198,120.102398,575,1084920.8158321553,120.582112,29.997117,ShaoXing,Normal,
572,HuZhou,30.867198,120.102398,576,934164.3349407577,121.428599,28.661378,TaiZhou,Normal,
572,HuZhou,30.867198,120.102398,577,1525881.367957052,120.672111,28.000575,WenZhou,Normal,
572,HuZhou,30.867198,120.102398,578,176047.95703483897,119.921786,28.451993,LiShui,Normal,
572,HuZhou,30.867198,120.102398,579,1235334.7072840224,119.649506,29.089524,JinHua,Normal,
572,HuZhou,30.867198,120.102398,580,84835.42784364747,122.106863,30.016028,ZhouShan,Normal,
572,HuZhou,30.867198,120.102398,591,1233258.4171677385,119.306239,26.075302,FuZhou,Normal,
572,HuZhou,30.867198,120.102398,593,156574.08426901195,119.527082,26.65924,NingDe,Normal,
572,HuZhou,30.867198,120.102398,594,246842.47079765907,119.007558,25.431011,PuTian,Normal,
572,HuZhou,30.867198,120.102398,793,124700.11098223063,117.971185,28.44442,ShangRao,Normal,
22,TianJin,39.125596,117.190182,10,8549251.080609227,116.405285,39.904989,BeiJing,Normal,
22,TianJin,39.125596,117.190182,22,1971109.778199499,117.190182,39.125596,TianJin,Normal,
22,TianJin,39.125596,117.190182,24,1001375.6857189769,123.429096,41.796767,ShenYang/TieLin/FuShun,Normal,
22,TianJin,39.125596,117.190182,311,1383086.3586610314,114.502461,38.045474,ShiJiaZhuang,Normal,
22,TianJin,39.125596,117.190182,312,524756.1187231012,115.482331,38.867657,BaoDing,Normal,
22,TianJin,39.125596,117.190182,313,144674.50781551513,114.884091,40.811901,ZhangJiaKou,Normal,
22,TianJin,39.125596,117.190182,314,84910.29744009738,117.939152,40.976204,ChengDe,Normal,
22,TianJin,39.125596,117.190182,315,411207.5615877127,118.175393,39.635113,TangShan,Normal,
22,TianJin,39.125596,117.190182,316,955792.5569766309,116.704441,39.523927,LangFang,Normal,
22,TianJin,39.125596,117.190182,317,420602.9977907908,116.857461,38.310582,CangZhou,Normal,
22,TianJin,39.125596,117.190182,318,190880.88706720943,115.665993,37.735097,HengShui,Normal,
22,TianJin,39.125596,117.190182,335,143013.88873828,119.586579,39.942531,QinHuangDao,Normal,
22,TianJin,39.125596,117.190182,349,22114.39275414676,112.433387,39.331261,ShuoZhou,Normal,
22,TianJin,39.125596,117.190182,352,66697.0197057637,113.295259,40.09031,DaTong,Normal,
22,TianJin,39.125596,117.190182,411,927715.7366359555,121.618622,38.91459,DaLian,Normal,
22,TianJin,39.125596,117.190182,412,109998.53535760831,122.995632,41.110626,AnShan,Normal,
22,TianJin,39.125596,117.190182,414,31682.43127385614,123.770519,41.297909,BenXi,Normal,
22,TianJin,39.125596,117.190182,415,70614.84611307649,124.383044,40.124296,DanDong,Normal,
22,TianJin,39.125596,117.190182,416,65646.52321305896,121.135742,41.119269,JinZhou,Normal,
22,TianJin,39.125596,117.190182,417,98570.20350228364,122.235151,40.667432,YingKou,Normal,
22,TianJin,39.125596,117.190182,418,28639.299043785846,121.648962,42.011796,FuXin,Normal,
22,TianJin,39.125596,117.190182,419,40835.3887193478,123.18152,41.269402,LiaoYang,Normal,
22,TianJin,39.125596,117.190182,421,34983.23912478587,120.451176,41.576758,ChaoYang,Normal,
22,TianJin,39.125596,117.190182,427,49915.12507753768,122.06957,41.124484,PanJin,Normal,
