,column,importance
round3,pai_num_shift_5,73
round3,pai_num_shift_4,72
round3,shou_num_shift_6,71
round3,pai_num_groupby_weekday_min,65
round3,pai_num_shift_6,64
round3,daily_delim_5,62
round3,shou_num_shift_5,62
round3,shou_num_shift_4,61
round3,pai_num_groupby_weekday_std,60
round3,sf_shou_num_shift_4,58
round3,sf_pai_num_shift_6,56
round3,pai_num_groupby_month_median,52
round3,shou_num_groupby_weekday_median,52
round3,pai_num_groupby_month_std,51
round3,pai_num_groupby_weekday_sum,51
round3,sf_shou_num_shift_5,49
round3,pai_num_groupby_month_min,48
round3,sf_pai_num_shift_4,46
round3,shou_num_groupby_month_std,44
round3,is_sale,37
round3,sf_shou_num_shift_7,35
round3,weekofyear,33
round3,pai_num_groupby_weekday_max,32
round3,sf_shou_num_shift_6,32
round3,shou_num_groupby_month_min,30
round3,sf_pai_num_shift_5,28
round3,shou_num_groupby_weekday_std,25
round3,shou_num_groupby_weekday_sum,25
round3,shou_num_groupby_weekday_min,22
round3,shou_num_groupby_weekday_max,20
round3,shou_num_groupby_month_median,18
round3,sf_pai_num_groupby_weekday_min,17
round3,shou_num_groupby_month_sum,16
round3,shou_num_groupby_month_max,15
round3,sf_pai_num_groupby_month_min,14
round3,sf_pai_num_groupby_month_max,13
round3,aoi_num,11
round3,weekday,11
round3,aoi_area,10
round3,sf_pai_num_groupby_weekday_std,9
round3,sf_pai_num_groupby_weekday_max,8
round3,month,6
round3,aoi_type,5
round3,sf_pai_num_groupby_month_median,3
round3,sf_shou_num_groupby_month_min,1
round3,sf_shou_num_groupby_weekday_median,1
round3,daily_delim_2,0
round3,daily_delim_6,0
round3,is_weekend,0
round3,sf_shou_num_groupby_month_sum,0
round3,sf_shou_num_groupby_month_std,0
round3,sf_shou_num_groupby_month_median,0
round3,sf_shou_num_groupby_month_max,0
round3,sf_shou_num_groupby_weekday_sum,0
round3,sf_shou_num_groupby_weekday_std,0
round3,sf_shou_num_groupby_weekday_min,0
round3,sf_shou_num_groupby_weekday_max,0
round3,sf_pai_num_groupby_month_sum,0
round3,sf_pai_num_groupby_month_std,0
round3,quarter,0
round3,daily_delim_3,0
round3,daily_delim_4,0
round3,sf_pai_num_groupby_weekday_sum,0
round3,is_month_start,0
round3,sf_pai_num_groupby_weekday_median,0
round3,is_quarter_start,0
round3,is_month_end,0
round3,is_quarter_end,0
round4,sf_shou_num_shift_3,159
round4,zone_id,120
round4,pai_num_shift_7,112
round4,pai_num_groupby_weekday_median,99
round4,dayofyear,97
round4,festival,93
round4,sf_pai_num_shift_3,90
round4,pai_num_groupby_month_max,89
round4,daily_delim_1,88
round4,shou_num_shift_3,86
round4,sf_pai_num_shift_7,84
round4,pai_num_shift_3,82
round4,shou_num_shift_7,80
round4,pai_num_groupby_weekday_sum,78
round4,pai_num_groupby_month_median,77
round4,day,72
round4,pai_num_shift_5,71
round4,pai_num_shift_6,68
round4,pai_num_shift_4,67
round4,shou_num_shift_5,65
round4,pai_num_groupby_month_sum,60
round4,sf_pai_num_shift_6,60
round4,daily_delim_5,58
round4,pai_num_groupby_weekday_std,56
round4,shou_num_shift_4,55
round4,pai_num_groupby_month_std,55
round4,pai_num_groupby_weekday_min,55
round4,sf_shou_num_shift_4,50
round4,shou_num_shift_6,50
round4,shou_num_groupby_weekday_median,49
round4,sf_pai_num_shift_4,47
round4,sf_shou_num_shift_5,46
round4,sf_shou_num_shift_6,44
round4,sf_shou_num_shift_7,43
round4,pai_num_groupby_month_min,38
round4,shou_num_groupby_month_std,35
round4,is_sale,35
round4,pai_num_groupby_weekday_max,33
round4,sf_pai_num_shift_5,33
round4,shou_num_groupby_month_min,32
round4,shou_num_groupby_weekday_std,32
round4,weekofyear,28
round4,shou_num_groupby_month_median,25
round4,shou_num_groupby_weekday_min,25
round4,sf_pai_num_groupby_weekday_max,23
round4,aoi_num,17
round4,shou_num_groupby_month_max,17
round4,shou_num_groupby_month_sum,16
round4,shou_num_groupby_weekday_max,14
round4,sf_pai_num_groupby_month_max,14
round4,weekday,13
round4,sf_pai_num_groupby_month_min,13
round4,shou_num_groupby_weekday_sum,13
round4,month,6
round4,sf_pai_num_groupby_weekday_min,6
round4,sf_pai_num_groupby_weekday_std,5
round4,aoi_type,4
round4,sf_pai_num_groupby_month_median,4
round4,sf_shou_num_groupby_weekday_std,4
round4,sf_shou_num_groupby_month_max,3
round4,aoi_area,3
round4,sf_shou_num_groupby_month_min,1
round4,sf_shou_num_groupby_weekday_max,1
round4,is_quarter_end,1
round4,is_month_end,1
round4,sf_shou_num_groupby_weekday_sum,0
round4,sf_shou_num_groupby_month_median,0
round4,sf_shou_num_groupby_month_std,0
round4,sf_shou_num_groupby_month_sum,0
round4,sf_shou_num_groupby_weekday_median,0
round4,sf_shou_num_groupby_weekday_min,0
round4,sf_pai_num_groupby_weekday_sum,0
round4,sf_pai_num_groupby_month_sum,0
round4,sf_pai_num_groupby_month_std,0
round4,quarter,0
round4,sf_pai_num_groupby_weekday_median,0
round4,daily_delim_2,0
round4,daily_delim_4,0
round4,daily_delim_6,0
round4,is_quarter_start,0
round4,is_month_start,0
round4,is_weekend,0
round4,daily_delim_3,0
round5,sf_shou_num_shift_3,149
round5,zone_id,121
round5,pai_num_groupby_weekday_median,118
round5,dayofyear,97
round5,festival,94
round5,sf_pai_num_shift_3,91
round5,pai_num_shift_7,90
round5,pai_num_shift_5,87
round5,sf_pai_num_shift_7,85
round5,shou_num_shift_3,81
round5,day,81
round5,pai_num_groupby_month_max,80
round5,pai_num_shift_3,79
round5,pai_num_shift_4,77
round5,shou_num_shift_5,77
round5,pai_num_groupby_weekday_sum,74
round5,shou_num_shift_7,74
round5,pai_num_groupby_weekday_min,73
round5,pai_num_groupby_month_median,72
round5,pai_num_shift_6,69
round5,daily_delim_5,67
round5,daily_delim_1,66
round5,shou_num_shift_4,62
round5,sf_shou_num_shift_7,60
round5,shou_num_shift_6,60
round5,sf_shou_num_shift_5,58
round5,sf_pai_num_shift_6,58
round5,pai_num_groupby_month_sum,53
round5,sf_pai_num_shift_4,51
round5,sf_shou_num_shift_4,47
round5,pai_num_groupby_weekday_std,46
round5,pai_num_groupby_month_std,43
round5,pai_num_groupby_month_min,38
round5,shou_num_groupby_month_std,38
round5,pai_num_groupby_weekday_max,36
round5,weekofyear,35
round5,shou_num_groupby_weekday_std,34
round5,is_sale,33
round5,shou_num_groupby_weekday_median,33
round5,sf_shou_num_shift_6,30
round5,sf_pai_num_shift_5,30
round5,shou_num_groupby_month_min,30
round5,shou_num_groupby_month_sum,26
round5,aoi_num,24
round5,shou_num_groupby_weekday_max,21
round5,shou_num_groupby_weekday_min,20
round5,shou_num_groupby_month_max,18
round5,sf_pai_num_groupby_weekday_min,16
round5,sf_pai_num_groupby_weekday_max,13
round5,sf_pai_num_groupby_month_max,13
round5,shou_num_groupby_month_median,12
round5,weekday,12
round5,sf_pai_num_groupby_month_min,11
round5,shou_num_groupby_weekday_sum,11
round5,aoi_area,6
round5,sf_pai_num_groupby_weekday_std,5
round5,month,4
round5,sf_shou_num_groupby_month_max,4
round5,aoi_type,3
round5,sf_pai_num_groupby_month_median,2
round5,sf_shou_num_groupby_weekday_max,1
round5,is_quarter_end,1
round5,is_quarter_start,0
round5,sf_shou_num_groupby_weekday_median,0
round5,is_weekend,0
round5,sf_shou_num_groupby_month_sum,0
round5,sf_shou_num_groupby_month_std,0
round5,sf_shou_num_groupby_month_median,0
round5,sf_shou_num_groupby_month_min,0
round5,is_month_start,0
round5,sf_shou_num_groupby_weekday_sum,0
round5,sf_shou_num_groupby_weekday_std,0
round5,sf_shou_num_groupby_weekday_min,0
round5,sf_pai_num_groupby_weekday_median,0
round5,daily_delim_2,0
round5,sf_pai_num_groupby_month_sum,0
round5,quarter,0
round5,is_month_end,0
round5,daily_delim_3,0
round5,daily_delim_4,0
round5,sf_pai_num_groupby_weekday_sum,0
round5,daily_delim_6,0
round5,sf_pai_num_groupby_month_std,0
round6,sf_shou_num_shift_3,148
round6,zone_id,129
round6,pai_num_groupby_weekday_median,113
round6,dayofyear,103
round6,pai_num_shift_7,99
round6,festival,97
round6,sf_pai_num_shift_3,93
round6,pai_num_shift_3,93
round6,pai_num_groupby_month_max,90
round6,shou_num_shift_3,89
round6,daily_delim_1,84
round6,pai_num_shift_6,78
round6,sf_pai_num_shift_7,77
round6,day,76
round6,pai_num_shift_5,74
round6,shou_num_shift_7,73
round6,pai_num_groupby_month_median,73
round6,pai_num_shift_4,70
round6,daily_delim_5,68
round6,pai_num_groupby_weekday_sum,65
round6,sf_pai_num_shift_6,63
round6,shou_num_shift_5,62
round6,sf_shou_num_shift_4,61
round6,pai_num_groupby_weekday_std,60
round6,shou_num_shift_4,58
round6,shou_num_shift_6,57
round6,pai_num_groupby_month_sum,56
round6,pai_num_groupby_weekday_min,56
round6,sf_shou_num_shift_5,54
round6,sf_pai_num_shift_4,54
round6,pai_num_groupby_month_min,47
round6,pai_num_groupby_month_std,45
round6,sf_shou_num_shift_6,44
round6,shou_num_groupby_weekday_median,42
round6,shou_num_groupby_month_std,40
round6,sf_shou_num_shift_7,39
round6,is_sale,33
round6,shou_num_groupby_month_min,32
round6,sf_pai_num_shift_5,29
round6,pai_num_groupby_weekday_max,24
round6,shou_num_groupby_month_max,24
round6,weekofyear,22
round6,shou_num_groupby_month_sum,21
round6,shou_num_groupby_weekday_std,20
round6,shou_num_groupby_weekday_min,18
round6,shou_num_groupby_weekday_max,18
round6,sf_pai_num_groupby_weekday_max,14
round6,sf_pai_num_groupby_month_max,13
round6,shou_num_groupby_month_median,12
round6,shou_num_groupby_weekday_sum,11
round6,aoi_num,11
round6,sf_pai_num_groupby_weekday_min,11
round6,weekday,10
round6,sf_pai_num_groupby_month_min,8
round6,aoi_area,8
round6,month,7
round6,aoi_type,7
round6,sf_shou_num_groupby_weekday_max,4
round6,sf_pai_num_groupby_weekday_std,3
round6,sf_shou_num_groupby_month_max,3
round6,sf_shou_num_groupby_weekday_median,3
round6,sf_shou_num_groupby_weekday_std,2
round6,sf_pai_num_groupby_month_median,1
round6,sf_shou_num_groupby_month_min,1
round6,is_quarter_start,0
round6,sf_shou_num_groupby_weekday_sum,0
round6,sf_shou_num_groupby_month_median,0
round6,sf_shou_num_groupby_month_std,0
round6,sf_shou_num_groupby_month_sum,0
round6,sf_shou_num_groupby_weekday_min,0
round6,sf_pai_num_groupby_weekday_median,0
round6,sf_pai_num_groupby_month_sum,0
round6,sf_pai_num_groupby_month_std,0
round6,sf_pai_num_groupby_weekday_sum,0
round6,is_month_end,0
round6,daily_delim_4,0
round6,daily_delim_2,0
round6,daily_delim_6,0
round6,is_quarter_end,0
round6,quarter,0
round6,is_weekend,0
round6,is_month_start,0
round6,daily_delim_3,0
